index,sample,fluoroscein (uM),sulforhodamine (uM),cascade blue (uM),NanoCym beads (1/mL),double distilled water (uL),PBS (uL),http://igem.org/engineering/test_execution/ActivityEdgeFlow239/LiteralIdentified1/Dataset1/SampleData1,wavelength
A2,H7,2.5,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A2,G8,2.5,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A2,H8,2.5,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A2,G9,2.5,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A2,H9,2.5,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A2,G10,2.5,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A2,H10,2.5,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A2,G11,2.5,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A2,H11,2.5,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A2,G12,2.5,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A2,H12,2.5,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,G1,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,H1,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,G2,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,H2,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,G3,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,H3,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,G4,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,H4,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,G5,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,H5,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,G6,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,H6,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,G7,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,H7,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,G8,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,H8,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,G9,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,H9,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,G10,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,H10,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,G11,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,H11,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,G12,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A3,H12,1.25,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,G1,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,H1,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,G2,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,H2,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,G3,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,H3,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,G4,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,H4,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,G5,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,H5,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,G6,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,H6,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,G7,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,H7,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,G8,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,H8,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,G9,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,H9,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,G10,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,H10,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,G11,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,H11,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,G12,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A4,H12,0.625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,G1,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,H1,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,G2,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,H2,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,G3,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,H3,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,G4,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,H4,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,G5,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,H5,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,G6,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,H6,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,G7,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,H7,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,G8,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,H8,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,G9,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,H9,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,G10,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,H10,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,G11,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,H11,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,G12,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A5,H12,0.3125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,G1,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,H1,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,G2,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,H2,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,G3,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,H3,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,G4,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,H4,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,G5,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,H5,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,G6,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,H6,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,G7,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,H7,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,G8,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,H8,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,G9,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,H9,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,G10,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,H10,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,G11,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,H11,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,G12,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A6,H12,0.15625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,G1,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,H1,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,G2,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,H2,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,G3,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,H3,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,G4,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,H4,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,G5,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,H5,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,G6,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,H6,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,G7,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,H7,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,G8,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,H8,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,G9,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,H9,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,G10,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,H10,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,G11,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,H11,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,G12,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A7,H12,0.078125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,G1,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,H1,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,G2,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,H2,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,G3,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,H3,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,G4,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,H4,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,G5,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,H5,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,G6,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,H6,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,G7,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,H7,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,G8,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,H8,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,G9,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,H9,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,G10,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,H10,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,G11,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,H11,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,G12,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A8,H12,0.0390625,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,G1,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,H1,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,G2,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,H2,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,G3,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,H3,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,G4,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,H4,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,G5,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,H5,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,G6,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,H6,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,G7,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,H7,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,G8,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,H8,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,G9,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
A9,H9,0.01953125,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
